,ID,Alamosite,Chalcophyllite,Gypsum,Orpiment,Junitoite,Phoenicochroite,Groutite,Zykaite,Weloganite,Diadochite,Semseyite,Creedite,Xieite,Eveite,Rutile,Tyrolite,Feroxyhyte,Kostovite
4516,Ast_004517,3948.0,4589.0,4396.0,1840.0,3947.0,2658.0,17785.0,4308.0,1627.0,2141.0,2713.0,5723.0,2726.0,4896.0,3235.0,4247.0,4484.0,2836.0
4517,Ast_004518,3852.0,1786.0,2345.0,4012.0,1600.0,3727.0,17406.0,966.0,4047.0,2709.0,2631.0,12232.0,3316.0,4316.0,2266.0,3508.0,2660.0,3554.0
4518,Ast_004519,4914.0,4878.0,2333.0,2067.0,4539.0,1777.0,21658.0,1734.0,4324.0,4501.0,2447.0,6393.0,4444.0,2932.0,1816.0,2214.0,2878.0,1941.0
4519,Ast_004520,1872.0,3764.0,3648.0,3035.0,3877.0,2351.0,9478.0,1800.0,4642.0,2515.0,3710.0,9309.0,4343.0,3037.0,1679.0,2861.0,1630.0,3967.0
4520,Ast_004521,4395.0,4788.0,2494.0,2492.0,4707.0,1343.0,19581.0,2836.0,4175.0,4149.0,2337.0,7663.0,4005.0,1936.0,2360.0,2259.0,2419.0,1616.0
4521,Ast_004522,3867.0,4552.0,4935.0,1761.0,4515.0,2202.0,17463.0,4554.0,1707.0,2041.0,2536.0,5479.0,2948.0,5099.0,2821.0,4543.0,4896.0,2543.0
4522,Ast_004523,4771.0,4619.0,3127.0,2357.0,4272.0,728.0,21091.0,1586.0,4228.0,5301.0,2332.0,7282.0,4125.0,2030.0,2430.0,2695.0,3556.0,1323.0
4523,Ast_004524,4921.0,2144.0,1731.0,2963.0,4245.0,3917.0,21695.0,3684.0,2873.0,4223.0,4265.0,9093.0,5069.0,2499.0,1633.0,2729.0,4648.0,3497.0
4524,Ast_004525,2299.0,3829.0,4914.0,3611.0,2778.0,3220.0,11197.0,3714.0,4225.0,2904.0,4508.0,11034.0,2629.0,4903.0,3566.0,3105.0,3120.0,3154.0
4525,Ast_004526,4804.0,2440.0,1872.0,3249.0,4179.0,3299.0,21212.0,4355.0,2476.0,5486.0,4165.0,9943.0,5182.0,2499.0,2201.0,2444.0,5303.0,3465.0
4526,Ast_004527,2050.0,3746.0,4480.0,4250.0,3011.0,3557.0,10191.0,4225.0,3613.0,2845.0,4934.0,12946.0,3403.0,4766.0,2679.0,3456.0,2530.0,3135.0
4527,Ast_004528,4275.0,4848.0,1978.0,2977.0,4645.0,1272.0,19107.0,2072.0,3499.0,4823.0,2034.0,9142.0,3850.0,1734.0,1550.0,2473.0,3175.0,1621.0
4528,Ast_004529,3969.0,5002.0,4596.0,2143.0,4073.0,2844.0,17867.0,4117.0,611.0,1969.0,3170.0,6640.0,3180.0,4908.0,2505.0,4198.0,3500.0,2785.0
4529,Ast_004530,4166.0,4683.0,1968.0,2258.0,4690.0,1091.0,18673.0,1799.0,4339.0,5951.0,2211.0,6987.0,4108.0,2315.0,1610.0,2152.0,2197.0,1679.0
4530,Ast_004531,4660.0,2481.0,1936.0,3240.0,4438.0,3167.0,20651.0,4001.0,2681.0,5963.0,4388.0,9912.0,4419.0,2825.0,1415.0,2605.0,5058.0,3021.0
4531,Ast_004532,4836.0,1959.0,1535.0,3283.0,4316.0,4238.0,21342.0,4411.0,2668.0,5711.0,3911.0,10035.0,4550.0,2701.0,2025.0,2791.0,4685.0,4175.0
4532,Ast_004533,4561.0,1671.0,1684.0,3103.0,4281.0,3962.0,20254.0,4039.0,3225.0,,3199.0,9501.0,5310.0,2876.0,1443.0,3096.0,4962.0,3944.0
4533,Ast_004534,4147.0,5021.0,4278.0,1869.0,3942.0,1858.0,18584.0,4403.0,1279.0,1335.0,2431.0,5822.0,3274.0,5122.0,2955.0,3776.0,3809.0,2917.0
4534,Ast_004535,4665.0,1894.0,1866.0,3063.0,4125.0,3456.0,20650.0,4042.0,2998.0,4458.0,3656.0,9377.0,4368.0,2542.0,1806.0,2647.0,4526.0,3780.0
4535,Ast_004536,3706.0,1914.0,1349.0,3979.0,1694.0,3611.0,16823.0,1816.0,3747.0,2764.0,2585.0,12148.0,2463.0,4850.0,2417.0,3150.0,2886.0,3885.0
4536,Ast_004537,4401.0,4561.0,2167.0,2552.0,4822.0,1599.0,19595.0,2348.0,4236.0,4743.0,1715.0,7862.0,4305.0,1821.0,2333.0,2297.0,3048.0,2276.0
4537,Ast_004538,2845.0,4146.0,1809.0,2398.0,3978.0,2865.0,13384.0,4629.0,2622.0,3908.0,2093.0,7381.0,4488.0,1899.0,4462.0,4663.0,4487.0,2806.0
4538,Ast_004539,2037.0,3774.0,3902.0,3451.0,3959.0,2676.0,10144.0,2632.0,5160.0,3254.0,4351.0,10559.0,4264.0,3152.0,1943.0,3201.0,2075.0,3974.0
4539,Ast_004540,4617.0,2221.0,2076.0,2965.0,3880.0,3964.0,20457.0,3741.0,2897.0,4891.0,4064.0,9101.0,4682.0,2944.0,1025.0,2395.0,5268.0,2817.0
4540,Ast_004541,4151.0,2511.0,2170.0,3261.0,4664.0,4184.0,18587.0,4007.0,3036.0,6136.0,4708.0,9985.0,4682.0,2276.0,2068.0,3133.0,4015.0,3675.0
4541,Ast_004542,4224.0,2243.0,1845.0,3114.0,4370.0,4046.0,18895.0,4459.0,2545.0,5279.0,3596.0,9548.0,5119.0,2319.0,1643.0,2698.0,4507.0,3152.0
4542,Ast_004543,2246.0,3947.0,4318.0,4307.0,2998.0,3472.0,10979.0,3621.0,3879.0,2564.0,4439.0,13122.0,2614.0,5844.0,3252.0,3264.0,3381.0,3453.0
4543,Ast_004544,2361.0,3777.0,4351.0,3853.0,2851.0,3404.0,11449.0,3847.0,3561.0,2613.0,4499.0,11752.0,3043.0,4594.0,3202.0,3109.0,3433.0,3167.0
4544,Ast_004545,2232.0,3691.0,4010.0,4237.0,2677.0,3323.0,10927.0,3660.0,3625.0,2427.0,4520.0,12916.0,2404.0,5232.0,3819.0,3028.0,3196.0,3193.0
4545,Ast_004546,4673.0,4812.0,2971.0,2492.0,5035.0,1720.0,20701.0,1783.0,4215.0,5357.0,2338.0,7681.0,3792.0,2339.0,1993.0,2645.0,3642.0,1758.0
4546,Ast_004547,3980.0,4877.0,2332.0,1512.0,4891.0,1163.0,17938.0,2173.0,4765.0,4737.0,1996.0,4741.0,4177.0,2351.0,1139.0,2242.0,3454.0,1053.0
4547,Ast_004548,3896.0,4491.0,5269.0,2026.0,4873.0,1657.0,17581.0,4626.0,1257.0,1424.0,2310.0,6279.0,3015.0,5054.0,3066.0,,3751.0,2714.0
4548,Ast_004549,2943.0,4220.0,1733.0,2670.0,3768.0,2457.0,13768.0,4588.0,3096.0,4362.0,2214.0,8194.0,4667.0,2141.0,4400.0,5081.0,4677.0,3322.0
4549,Ast_004550,4563.0,2184.0,1638.0,3167.0,4618.0,4008.0,20253.0,3874.0,3000.0,4984.0,4011.0,9702.0,5226.0,2784.0,1741.0,2713.0,4473.0,3894.0
4550,Ast_004551,4210.0,2340.0,1625.0,3056.0,4398.0,3679.0,18838.0,4016.0,2694.0,4690.0,4474.0,9370.0,4666.0,2575.0,1713.0,2818.0,4775.0,3716.0
4551,Ast_004552,1982.0,4173.0,4055.0,4476.0,2629.0,3601.0,9952.0,4206.0,3434.0,2236.0,4801.0,13627.0,3030.0,4764.0,3358.0,2818.0,3255.0,2921.0
4552,Ast_004553,2423.0,3788.0,4342.0,4430.0,2930.0,3167.0,11690.0,4720.0,3526.0,2376.0,4513.0,13495.0,2794.0,5071.0,3663.0,3001.0,3493.0,3312.0
4553,Ast_004554,4011.0,4755.0,5113.0,2270.0,3731.0,2175.0,18031.0,4469.0,1446.0,2462.0,2656.0,6999.0,3244.0,4988.0,2149.0,4625.0,4542.0,2650.0
4554,Ast_004555,4626.0,1602.0,1827.0,2809.0,4507.0,3880.0,20498.0,3843.0,3079.0,5604.0,4761.0,8620.0,4691.0,2613.0,1712.0,2950.0,4645.0,2886.0
4555,Ast_004556,4220.0,628.0,1779.0,4790.0,1716.0,4031.0,18879.0,2083.0,3539.0,2252.0,3026.0,14563.0,2840.0,5130.0,2332.0,3276.0,3047.0,3535.0
4556,Ast_004557,4107.0,1894.0,2104.0,4837.0,1946.0,3700.0,18423.0,1758.0,4071.0,2632.0,2960.0,14704.0,2987.0,4048.0,2429.0,2930.0,3244.0,3501.0
4557,Ast_004558,4033.0,4470.0,4925.0,1617.0,3753.0,3076.0,18115.0,4406.0,1372.0,1816.0,2809.0,5043.0,2787.0,5390.0,3509.0,4328.0,4526.0,2806.0
4558,Ast_004559,1950.0,4314.0,3732.0,3496.0,3558.0,1819.0,9807.0,2196.0,4697.0,3558.0,4420.0,10693.0,4163.0,3097.0,1744.0,2676.0,1392.0,4448.0
4559,Ast_004560,3930.0,1856.0,2538.0,3612.0,1437.0,3814.0,17722.0,2522.0,4284.0,2739.0,2460.0,11035.0,3028.0,4923.0,2328.0,3271.0,3584.0,3628.0
4560,Ast_004561,2122.0,4288.0,3808.0,3787.0,3637.0,2167.0,10487.0,2326.0,4571.0,3513.0,4485.0,11571.0,4510.0,2875.0,2082.0,2852.0,2182.0,3712.0
4561,Ast_004562,5042.0,5283.0,1928.0,2447.0,4994.0,1439.0,22167.0,1723.0,4039.0,4807.0,1858.0,7539.0,3262.0,1855.0,1675.0,2600.0,3552.0,1338.0
4562,Ast_004563,2106.0,4276.0,3389.0,3782.0,3782.0,2322.0,10421.0,2046.0,4791.0,3532.0,3801.0,11540.0,4628.0,2797.0,1312.0,3826.0,1702.0,3990.0
4563,Ast_004564,2618.0,3965.0,4448.0,3607.0,2954.0,3537.0,12475.0,3638.0,4107.0,3018.0,4449.0,11020.0,2989.0,4713.0,3406.0,2944.0,3193.0,3337.0
4564,Ast_004565,2167.0,3822.0,4297.0,4125.0,2594.0,2869.0,10673.0,4094.0,3303.0,2279.0,4006.0,12578.0,2869.0,4995.0,3402.0,3114.0,3740.0,2934.0
4565,Ast_004566,4743.0,4779.0,2451.0,1958.0,5103.0,1486.0,20956.0,2301.0,4444.0,4985.0,2158.0,6081.0,4514.0,1927.0,1481.0,2561.0,3147.0,1379.0
4566,Ast_004567,2811.0,3946.0,1566.0,2771.0,3632.0,2653.0,13250.0,4812.0,2849.0,3929.0,2417.0,8509.0,4638.0,1760.0,4257.0,4564.0,5105.0,3340.0
4567,Ast_004568,4015.0,1421.0,2186.0,4529.0,1867.0,3866.0,18058.0,1635.0,3936.0,2538.0,3997.0,13773.0,2312.0,4114.0,2153.0,3140.0,2659.0,3622.0
4568,Ast_004569,3959.0,5314.0,5078.0,1879.0,3715.0,2864.0,17838.0,4791.0,1360.0,2280.0,2284.0,5831.0,2689.0,5411.0,3203.0,4293.0,4154.0,2646.0
4569,Ast_004570,3983.0,1578.0,1769.0,4525.0,1618.0,3905.0,17926.0,1879.0,3917.0,1739.0,2275.0,13760.0,3591.0,4724.0,2458.0,2778.0,2187.0,3816.0
4570,Ast_004571,1823.0,3650.0,4159.0,3518.0,4194.0,2135.0,9300.0,2923.0,4779.0,3337.0,4243.0,10749.0,4448.0,3247.0,1575.0,2825.0,1710.0,3877.0
4571,Ast_004572,2368.0,3885.0,3883.0,3419.0,2136.0,3464.0,11476.0,3995.0,4162.0,2965.0,4796.0,10465.0,2815.0,4587.0,2897.0,2556.0,3461.0,3127.0
4572,Ast_004573,2106.0,3637.0,3930.0,3590.0,2746.0,3357.0,10423.0,3684.0,3582.0,2330.0,4511.0,10983.0,3172.0,4486.0,3413.0,2844.0,3429.0,2861.0
4573,Ast_004574,3740.0,4987.0,2687.0,2542.0,5318.0,1094.0,16957.0,1545.0,3990.0,4737.0,2434.0,7820.0,4092.0,2273.0,1867.0,2782.0,4149.0,1547.0
4574,Ast_004575,4033.0,2052.0,1793.0,4448.0,1983.0,4042.0,18118.0,1502.0,4080.0,2857.0,3488.0,13546.0,2948.0,4848.0,2099.0,3622.0,2706.0,3663.0
4575,Ast_004576,2765.0,4571.0,1230.0,2986.0,3971.0,3088.0,13051.0,4316.0,3452.0,3997.0,2048.0,9166.0,4107.0,1791.0,4316.0,3781.0,4547.0,2955.0
4576,Ast_004577,4122.0,1348.0,1435.0,4909.0,2167.0,3837.0,18488.0,1815.0,4013.0,2621.0,2874.0,14920.0,3354.0,4410.0,2420.0,3139.0,3375.0,3953.0
4577,Ast_004578,2975.0,4711.0,1588.0,2975.0,3803.0,2661.0,13888.0,4830.0,2644.0,3905.0,2243.0,9108.0,4497.0,2621.0,4203.0,3959.0,4826.0,2846.0
4578,Ast_004579,3685.0,1524.0,1721.0,4206.0,1835.0,3725.0,16739.0,1832.0,3960.0,2643.0,2538.0,12823.0,2062.0,4450.0,2532.0,3232.0,2871.0,3425.0
4579,Ast_004580,2145.0,3389.0,4467.0,3765.0,2810.0,3688.0,10588.0,4056.0,4512.0,2994.0,4607.0,11494.0,2614.0,5078.0,2877.0,3259.0,2918.0,3058.0
4580,Ast_004581,4720.0,2042.0,2358.0,2651.0,4197.0,3930.0,20888.0,4114.0,2751.0,5347.0,3648.0,8157.0,4774.0,2896.0,2123.0,2378.0,4475.0,2749.0
4581,Ast_004582,3050.0,5040.0,1536.0,2757.0,3838.0,2903.0,14200.0,4045.0,3038.0,3690.0,1770.0,8470.0,4771.0,2334.0,4519.0,4214.0,4823.0,2965.0
4582,Ast_004583,4974.0,4478.0,2677.0,2169.0,4963.0,1962.0,21887.0,1851.0,3885.0,4975.0,2282.0,6708.0,3874.0,2025.0,2324.0,2283.0,3060.0,1097.0
4583,Ast_004584,4816.0,4588.0,2765.0,2268.0,4531.0,1144.0,21256.0,2231.0,5105.0,4252.0,2519.0,7013.0,3945.0,2670.0,1451.0,2268.0,2808.0,1677.0
4584,Ast_004585,4696.0,2052.0,2033.0,2983.0,4558.0,3341.0,20796.0,3700.0,2632.0,4611.0,3627.0,9149.0,3841.0,2591.0,1656.0,2282.0,4351.0,3224.0
4585,Ast_004586,1813.0,3895.0,4044.0,3588.0,3580.0,2454.0,9250.0,2433.0,4195.0,3179.0,4688.0,10962.0,4013.0,2858.0,2001.0,2679.0,2202.0,4039.0
4586,Ast_004587,4629.0,4529.0,2353.0,2448.0,5209.0,933.0,20525.0,2333.0,4784.0,3987.0,1800.0,7559.0,4046.0,2053.0,2566.0,2176.0,3437.0,1523.0
4587,Ast_004588,4825.0,2277.0,2328.0,3370.0,4580.0,3762.0,21289.0,4165.0,2839.0,5208.0,4541.0,10319.0,4827.0,2414.0,2172.0,2772.0,4957.0,3403.0
4588,Ast_004589,3026.0,3871.0,1913.0,3171.0,4334.0,2164.0,14130.0,4369.0,2726.0,3976.0,1956.0,9718.0,4307.0,1898.0,4186.0,4617.0,4996.0,3046.0
4589,Ast_004590,2778.0,3930.0,1278.0,3145.0,4161.0,2459.0,13106.0,3998.0,3047.0,3798.0,2007.0,9656.0,4560.0,2367.0,4193.0,4946.0,4417.0,3045.0
4590,Ast_004591,1836.0,3917.0,4069.0,4132.0,2435.0,3785.0,9336.0,4309.0,4157.0,2786.0,4554.0,12592.0,3398.0,4269.0,3561.0,3183.0,3230.0,3359.0
4591,Ast_004592,4426.0,4997.0,2789.0,2252.0,5042.0,1416.0,19695.0,2315.0,4645.0,5013.0,2384.0,6949.0,3852.0,1569.0,2322.0,2714.0,2935.0,975.0
4592,Ast_004593,5045.0,1789.0,1585.0,3282.0,4288.0,3830.0,22176.0,3856.0,3205.0,5090.0,4504.0,10042.0,4468.0,2905.0,2235.0,2612.0,4403.0,4080.0
4593,Ast_004594,4681.0,2057.0,2105.0,3325.0,4152.0,3758.0,20734.0,3334.0,3080.0,4657.0,4070.0,10175.0,5023.0,2816.0,1717.0,3086.0,5473.0,3626.0
4594,Ast_004595,2007.0,4489.0,3303.0,3331.0,2913.0,2300.0,10032.0,2880.0,5197.0,3595.0,4183.0,10187.0,4250.0,3014.0,1614.0,2704.0,1502.0,3377.0
4595,Ast_004596,3805.0,1663.0,1232.0,3997.0,2017.0,3896.0,17208.0,967.0,3664.0,3064.0,2079.0,12199.0,2866.0,4668.0,2540.0,3357.0,2751.0,3951.0
4596,Ast_004597,2133.0,3544.0,3679.0,3067.0,4304.0,2077.0,10528.0,1756.0,5164.0,3588.0,3865.0,9405.0,4056.0,2916.0,1972.0,3064.0,1792.0,4295.0
4597,Ast_004598,4361.0,4672.0,2760.0,2853.0,5057.0,1567.0,19452.0,2160.0,4405.0,4250.0,1781.0,8764.0,3450.0,2721.0,2184.0,2298.0,2967.0,1886.0
4598,Ast_004599,2180.0,4171.0,4280.0,3768.0,3290.0,3400.0,10730.0,4388.0,3356.0,2739.0,4831.0,11498.0,3007.0,5136.0,3823.0,2822.0,3307.0,2928.0
4599,Ast_004600,3027.0,5307.0,2171.0,3000.0,3765.0,2938.0,14113.0,4627.0,2996.0,3846.0,1965.0,9199.0,4285.0,2266.0,3886.0,4282.0,5145.0,3053.0
4600,Ast_004601,4642.0,1817.0,1999.0,2882.0,4195.0,3830.0,20565.0,4197.0,3220.0,4559.0,3915.0,8836.0,5439.0,2807.0,1723.0,3025.0,4169.0,3381.0
4601,Ast_004602,2781.0,4815.0,1863.0,2534.0,3576.0,2749.0,13125.0,4532.0,2762.0,3633.0,2337.0,7804.0,4214.0,2082.0,3832.0,4688.0,4442.0,2780.0
4602,Ast_004603,3059.0,4881.0,1598.0,2854.0,4045.0,2413.0,14241.0,4704.0,2776.0,3360.0,1932.0,8765.0,4318.0,1799.0,3995.0,4401.0,5127.0,3142.0
4603,Ast_004604,1584.0,4134.0,4488.0,4016.0,3973.0,2383.0,8316.0,2365.0,5360.0,3688.0,4368.0,12246.0,4323.0,3526.0,2659.0,3222.0,2098.0,3597.0
4604,Ast_004605,4082.0,4943.0,5087.0,1930.0,4232.0,3069.0,18316.0,4776.0,1317.0,2047.0,2560.0,5981.0,3081.0,3781.0,2849.0,4196.0,4573.0,2747.0
4605,Ast_004606,1965.0,3693.0,4593.0,3923.0,2863.0,3322.0,9851.0,3431.0,3865.0,2644.0,4372.0,11973.0,2909.0,4878.0,3661.0,3424.0,2993.0,3363.0
4606,Ast_004607,2012.0,4408.0,3411.0,3591.0,4609.0,2417.0,10054.0,2347.0,5099.0,2786.0,4374.0,10970.0,4179.0,2778.0,2029.0,2913.0,1944.0,3880.0
4607,Ast_004608,1872.0,4785.0,4195.0,3066.0,4030.0,2518.0,9480.0,2119.0,4366.0,4209.0,4186.0,9398.0,4361.0,3138.0,2239.0,3117.0,1881.0,3355.0
4608,Ast_004609,2682.0,4862.0,1527.0,2839.0,3493.0,2493.0,12746.0,5404.0,3091.0,4146.0,2611.0,8715.0,4336.0,2061.0,4053.0,3764.0,4994.0,3048.0
4609,Ast_004610,2940.0,3345.0,1372.0,2815.0,3792.0,2063.0,13769.0,3788.0,2968.0,4262.0,1986.0,8646.0,4466.0,1865.0,4348.0,4673.0,4399.0,2804.0
4610,Ast_004611,4503.0,2379.0,2249.0,3138.0,4470.0,4326.0,20005.0,4403.0,2648.0,5021.0,4017.0,9621.0,5358.0,2810.0,1828.0,3126.0,4686.0,3239.0
4611,Ast_004612,4485.0,2599.0,2118.0,2961.0,4554.0,4099.0,19938.0,3244.0,2698.0,4867.0,3883.0,9082.0,4406.0,2363.0,1862.0,3121.0,5031.0,4229.0
4612,Ast_004613,4863.0,2482.0,1883.0,3231.0,4236.0,3664.0,21458.0,3719.0,2744.0,5406.0,4470.0,9894.0,4242.0,2606.0,1745.0,2751.0,4653.0,2593.0
4613,Ast_004614,2127.0,4179.0,3697.0,4106.0,3836.0,2117.0,10512.0,2531.0,4729.0,2648.0,4213.0,12528.0,4349.0,3217.0,1497.0,2635.0,1555.0,4373.0
4614,Ast_004615,4062.0,2239.0,1819.0,4775.0,1958.0,3994.0,18249.0,1000.0,3804.0,2807.0,2568.0,14534.0,2502.0,4554.0,3012.0,3284.0,2329.0,4292.0
4615,Ast_004616,4538.0,4589.0,3114.0,2621.0,4565.0,1660.0,20172.0,2427.0,4594.0,4442.0,2249.0,8065.0,4452.0,2769.0,2146.0,2045.0,2729.0,1625.0
4616,Ast_004617,1561.0,4073.0,3778.0,3817.0,4589.0,2303.0,8224.0,2355.0,4351.0,2827.0,4328.0,11657.0,4296.0,2977.0,1354.0,1880.0,1991.0,4232.0
4617,Ast_004618,4015.0,1780.0,1580.0,5249.0,1672.0,3528.0,18069.0,1973.0,3894.0,2483.0,2319.0,15936.0,2746.0,4391.0,2240.0,3046.0,2748.0,3707.0
4618,Ast_004619,4240.0,2283.0,1754.0,4061.0,1521.0,3708.0,18970.0,2204.0,3943.0,1841.0,2744.0,12387.0,2376.0,4841.0,2464.0,3573.0,2587.0,3630.0
4619,Ast_004620,2772.0,4622.0,1826.0,3009.0,3350.0,2205.0,13094.0,4392.0,2924.0,4064.0,2058.0,9234.0,4547.0,2099.0,4234.0,5111.0,5480.0,2682.0
4620,Ast_004621,4194.0,2079.0,1191.0,3814.0,1951.0,3788.0,18790.0,2052.0,3951.0,2784.0,3496.0,11633.0,3226.0,4866.0,2313.0,3291.0,2453.0,3994.0
4621,Ast_004622,4383.0,4579.0,5197.0,1998.0,3846.0,2830.0,19530.0,4153.0,1243.0,2808.0,2494.0,6199.0,3228.0,4275.0,2655.0,3914.0,4543.0,2619.0
4622,Ast_004623,3940.0,2076.0,1802.0,4659.0,1665.0,3795.0,17761.0,1237.0,4046.0,1859.0,3344.0,14173.0,2688.0,4287.0,2332.0,3164.0,2667.0,3763.0
4623,Ast_004624,1967.0,4201.0,3716.0,3365.0,4116.0,2274.0,9867.0,3031.0,5448.0,2239.0,4958.0,10287.0,4051.0,3621.0,1478.0,3088.0,1874.0,3520.0
4624,Ast_004625,4448.0,4676.0,5045.0,2120.0,4883.0,2136.0,19787.0,4454.0,1961.0,1754.0,2562.0,6567.0,2264.0,5622.0,2756.0,4137.0,3957.0,2215.0
4625,Ast_004626,4293.0,5000.0,2217.0,2223.0,4965.0,1218.0,19159.0,1276.0,4243.0,4836.0,2352.0,6872.0,3906.0,1876.0,1363.0,2428.0,2944.0,2369.0
4626,Ast_004627,1593.0,4134.0,4204.0,3344.0,4084.0,2468.0,8384.0,2530.0,5372.0,3043.0,3674.0,10219.0,4226.0,2979.0,1805.0,2958.0,1735.0,4018.0
4627,Ast_004628,1957.0,4055.0,4216.0,3953.0,3163.0,3204.0,9828.0,3912.0,3747.0,2570.0,4278.0,12045.0,2444.0,5262.0,3453.0,3266.0,3275.0,2935.0
4628,Ast_004629,4294.0,4637.0,4966.0,1597.0,4709.0,1742.0,19168.0,4812.0,1518.0,1993.0,2394.0,4991.0,3386.0,4953.0,2751.0,3956.0,4512.0,2745.0
4629,Ast_004630,3334.0,4493.0,1330.0,2828.0,3558.0,2335.0,15344.0,3702.0,2749.0,4106.0,2220.0,8699.0,5160.0,1914.0,4360.0,4742.0,3890.0,3075.0
4630,Ast_004631,1916.0,3991.0,4120.0,3618.0,2810.0,3034.0,9659.0,4313.0,4463.0,2760.0,4637.0,11064.0,3263.0,4832.0,3783.0,3030.0,3421.0,2718.0
4631,Ast_004632,4709.0,2250.0,1664.0,3535.0,4168.0,4037.0,20819.0,4205.0,3502.0,5889.0,3677.0,10801.0,5007.0,2658.0,1995.0,2980.0,4557.0,3045.0
4632,Ast_004633,5038.0,2009.0,1752.0,3479.0,4687.0,3446.0,22143.0,3831.0,3541.0,4923.0,4197.0,10629.0,5460.0,1989.0,1392.0,2823.0,4542.0,2783.0
4633,Ast_004634,4311.0,4657.0,2294.0,1937.0,4719.0,1250.0,19244.0,1665.0,3671.0,4475.0,2309.0,5999.0,4461.0,2569.0,1470.0,2187.0,2573.0,1795.0
4634,Ast_004635,4353.0,4922.0,2524.0,2514.0,4927.0,1253.0,19409.0,2321.0,4369.0,5286.0,2367.0,7732.0,4585.0,2528.0,1956.0,2447.0,2849.0,1621.0
4635,Ast_004636,4064.0,1806.0,1641.0,4455.0,2163.0,4187.0,18266.0,1604.0,3846.0,2611.0,2503.0,13575.0,2444.0,4707.0,2722.0,3255.0,2057.0,3614.0
4636,Ast_004637,4672.0,4391.0,2633.0,2090.0,4226.0,1885.0,20693.0,2158.0,4442.0,4799.0,2284.0,6486.0,4260.0,2016.0,2049.0,2553.0,3111.0,1924.0
4637,Ast_004638,4381.0,4998.0,2627.0,2130.0,4902.0,2168.0,19515.0,2182.0,4503.0,4706.0,2346.0,6589.0,3217.0,1752.0,2198.0,2407.0,3354.0,1525.0
4638,Ast_004639,2906.0,4524.0,1639.0,2794.0,4260.0,2925.0,13624.0,4109.0,2690.0,4331.0,2485.0,8592.0,4395.0,2168.0,4047.0,4350.0,4519.0,3025.0
4639,Ast_004640,2851.0,3977.0,1862.0,2974.0,2943.0,3012.0,13393.0,4416.0,3348.0,4115.0,2361.0,9130.0,4305.0,2455.0,4401.0,4325.0,5119.0,3118.0
4640,Ast_004641,1715.0,4019.0,4141.0,3107.0,4209.0,2367.0,8844.0,2018.0,5322.0,3295.0,4611.0,9541.0,3848.0,2839.0,1576.0,,1575.0,3885.0
4641,Ast_004642,4513.0,4638.0,4957.0,1836.0,3861.0,2076.0,20060.0,4751.0,1593.0,2128.0,2950.0,5706.0,3103.0,4410.0,2824.0,3920.0,4411.0,2577.0
4642,Ast_004643,2075.0,4189.0,3480.0,3400.0,4044.0,2665.0,10288.0,2727.0,4650.0,2884.0,4588.0,10403.0,4448.0,2550.0,1880.0,3669.0,2000.0,3969.0
4643,Ast_004644,3260.0,4257.0,1606.0,2927.0,4097.0,2660.0,15064.0,4453.0,3098.0,3791.0,2578.0,8974.0,4663.0,2653.0,4358.0,3763.0,4510.0,2507.0
4644,Ast_004645,4192.0,1616.0,1656.0,4029.0,1779.0,3757.0,18768.0,1980.0,4070.0,2594.0,3085.0,12284.0,2971.0,4504.0,2176.0,3119.0,3456.0,3904.0
4645,Ast_004646,1399.0,4291.0,3630.0,3356.0,3592.0,2424.0,7599.0,2872.0,4761.0,3400.0,3826.0,10278.0,4059.0,3752.0,1748.0,3382.0,2328.0,3392.0
4646,Ast_004647,4096.0,4344.0,4988.0,1770.0,3370.0,2101.0,18376.0,4579.0,1126.0,2288.0,2702.0,5516.0,2277.0,4490.0,3148.0,4030.0,4870.0,2732.0
4647,Ast_004648,2849.0,4475.0,1813.0,3192.0,3598.0,2473.0,13385.0,3919.0,3134.0,3989.0,2056.0,9791.0,4049.0,2656.0,4138.0,4278.0,5099.0,3284.0
4648,Ast_004649,4919.0,4670.0,2583.0,2395.0,4754.0,1119.0,21677.0,2298.0,4909.0,4608.0,2438.0,7378.0,4101.0,2457.0,1130.0,2200.0,3179.0,1295.0
4649,Ast_004650,3725.0,1643.0,1790.0,4748.0,1388.0,4257.0,16907.0,2091.0,4114.0,2887.0,2554.0,14439.0,3063.0,4936.0,2433.0,3166.0,2784.0,3562.0
4650,Ast_004651,4399.0,4854.0,4587.0,1753.0,4648.0,1890.0,19609.0,4730.0,1171.0,2931.0,2929.0,5446.0,2930.0,5814.0,2349.0,4252.0,3692.0,2648.0
4651,Ast_004652,1801.0,3769.0,3703.0,3204.0,3890.0,1956.0,9214.0,2562.0,4988.0,3401.0,4425.0,9827.0,4005.0,3155.0,2181.0,3415.0,975.0,4016.0
4652,Ast_004653,2616.0,3897.0,4621.0,3935.0,2635.0,3483.0,12455.0,3771.0,2992.0,3054.0,4780.0,12010.0,3452.0,4587.0,3486.0,2954.0,3459.0,3464.0
4653,Ast_004654,2149.0,3835.0,3501.0,4409.0,3869.0,1869.0,10589.0,3174.0,4839.0,2592.0,3837.0,13419.0,4183.0,3582.0,1624.0,3573.0,1790.0,3813.0
4654,Ast_004655,4357.0,4835.0,2796.0,1828.0,4626.0,1966.0,19431.0,1946.0,4438.0,5007.0,2411.0,5671.0,4492.0,2584.0,1611.0,2652.0,3285.0,2039.0
