ID,Alamosite,Chalcophyllite,Gypsum,Orpiment,Junitoite,Phoenicochroite,Groutite,Zykaite,Weloganite,Diadochite,Semseyite,Creedite,Xieite,Eveite,Rutile,Tyrolite,Feroxyhyte,Kostovite
Ast_004084,4349,1437,1768,4420,1906,3510,19379,1906,3580,2689,3044,13472,2932,5041,2220,3000,2439,4115
Ast_004085,1838,4621,4069,3157,4126,2258,9366,2811,4825,3493,3851,9657,4077,2109,1591,3843,2054,
Ast_004086,2782,3675,1763,2845,3489,2610,13134,4658,2979,3697,2600,8741,4033,2038,4152,4364,4475,2951
Ast_004087,4059,1103,1970,4501,1759,3850,18236,1727,3598,2400,3336,13713,2770,4633,2393,3153,3623,3898
Ast_004088,2516,3545,4320,4236,2682,2807,12077,4075,4090,2290,4351,12898,3470,5139,3180,2816,3299,3241
Ast_004089,1660,4194,3548,3401,3428,2572,8635,2473,4503,3351,4901,10389,4382,2930,1563,3104,1961,3698
Ast_004090,4132,1461,1825,3899,2237,4104,18521,2229,4201,2995,2545,11912,3127,4614,2620,3221,2314,3642
Ast_004091,4284,4495,4601,1565,3624,2195,19128,4773,1773,2363,2553,4890,3051,4459,3044,3973,4525,2657
Ast_004092,4339,5204,2707,2324,5174,1337,19346,1769,4520,4696,2126,7155,4047,2003,1676,1980,4053,1821
Ast_004093,2001,3491,4099,3824,f75kgnd,3491,10011,3805,3200,1950,4635,11680,2435,4247,3351,3277,3303,3053
Ast_004094,2999,4718,1653,2935,3751,2383,13998,4535,3093,3672,1960,9016,4268,1577,4225,4298,4569,3204
Ast_004095,1987,3154,4071,3913,3363,3650,9939,4228,3629,3059,4406,11925,3353,4855,3653,3118,3761,3104
Ast_004096,4499,4967,2746,1377,4507,2145,19991,2353,4398,5185,2579,4331,3718,2304,1807,2567,2082,1326
Ast_004097,4275,2668,1765,2993,4332,4312,19103,4094,3150,5041,3542,9187,4356,2323,2117,2229,4769,4308
Ast_004098,1857,4373,3542,3307,3943,2216,9426,2531,4495,2842,3772,10118,4204,3368,1442,3243,2302,3508
Ast_004099,4177,4756,2509,2212,4478,2020,18692,1749,4634,4428,2305,6834,3994,2774,1899,2277,2352,2513
Ast_004100,3044,4256,1478,3014,4333,2526,14192,5176,2626,4392,2619,9252,4658,2373,3980,5168,4369,3067
Ast_004101,2201,3991,4499,3778,2732,3352,10786,4412,3864,1810,4271,11549,2166,5213,3348,3246,3171,2743
Ast_004102,2861,4593,i,3359,4175,2513,13449,4476,3259,4470,1878,10292,4336,1968,4046,5323,4599,2291
Ast_004103,4261,4593,4725,1859,3455,1978,19036,4683,1856,2226,1754,5767,2927,5399,3213,4070,5399,2758
Ast_004104,2401,3811,3467,3793,3707,2934,11594,3114,4226,3038,4554,11574,4238,3088,1656,3160,2285,4384
Ast_004105,4161,4974,5095,2025,4142,2214,18654,4155,1120,2304,2389,6282,3535,4942,3198,3696,4521,2884
Ast_004106,2206,3742,3923,3287,3964,2354,10834,2297,4709,3087,4104,10050,4192,3194,1858,2653,2357,4185
Ast_004107,1677,4468,4067,3481,3684,2256,8706,2414,5290,2833,3875,10651,,3150,1638,2736,2579,3826
Ast_004108,1904,3966,3917,3288,3604,2497,9603,2206,4317,3073,3767,10061,4614,2969,1708,2540,2915,3930
Ast_004109,3854,4691,2654,2737,4973,1674,17408,1809,4310,4454,1786,8417,3993,1987,1794,2216,2909,1611
Ast_004110,4073,1495,1634,4153,1765,3615,18281,1483,4198,2452,3214,12639,2729,3699,2134,3116,3330,3486
Ast_004111,2035,4232,3601,3699,3637,2350,10158,2862,5541,3188,3473,11277,4072,2914,1577,3262,1880,4283
Ast_004112,1842,4034,3542,3298,4166,1922,9364,2628,5356,2972,4552,10106,4207,3097,1775,2988,2143,3991
Ast_004113,3987,784,1976,4862,2072,3831,17947,1608,3826,2137,2673,14782,2668,4843,2501,2956,3151,3006
Ast_004114,4735,2297,1958,3001,4558,3972,20938,3918,2902,5347,3758,9202,4284,2286,1596,2713,5065,3132
Ast_004115,2975,4068,1839,2927,3275,2854,13914,4148,2986,3892,2254,9002,,1978,4308,4274,4769,2656
Ast_004116,2342,4032,4434,4080,2883,3402,11363,4560,3293,3022,4281,12446,3590,4670,3281,3291,3254,2877
Ast_004117,4115,4774,4609,1541,4342,2111,18460,4716,1516,1761,3051,4842,2783,4744,2102,4569,4087,3041
Ast_004118,3853,1753,1968,4001,1841,3830,17416,1340,3838,2406,2164,12197,2321,4347,2593,2916,2104,4100
Ast_004119,4198,1868,2458,2887,4208,3859,18795,3699,2768,5080,3772,8866,4294,2384,2320,2761,4927,3631
Ast_004120,4365,1657,2101,4930,1912,3664,19464,1451,4264,2949,2869,14995,2372,4993,2138,3170,2172,3465
Ast_004121,3301,4403,1819,2949,4128,2426,15208,4701,2725,4172,2366,9028,3724,2430,4343,5584,5307,3044
Ast_004122,1617,3195,3701,4148,3830,3024,8477,1814,4750,2829,3864,12660,4264,2900,1929,3030,1471,4215
Ast_004123,4378,2226,2171,3091,4335,4032,19512,3939,2762,4923,4390,9464,4939,2560,1378,2738,4655,3021
Ast_004124,3656,1734,1590,5021,1589,3828,16618,2102,3884,3071,2616,15276,1951,4581,2286,2881,2800,3509
Ast_004125,4370,1576,1299,4116,1415,3659,19481,1442,3864,2682,2223,12560,2668,4397,2494,2929,2997,3563
Ast_004126,2669,3811,4501,4022,2919,3265,12670,3667,3790,2274,4859,12272,3230,4508,3261,2812,3433,2983
Ast_004127,4165,5049,4861,2085,3990,1417,18664,4379,1896,2144,3081,6451,2733,4784,2990,4433,4606,2741
Ast_004128,1542,3990,4733,3823,2827,3353,8158,3846,3482,3025,4383,11662,3171,5437,3251,2864,3400,2712
Ast_004129,2814,3902,1928,2971,3996,2168,13257,5056,3207,3953,2220,9117,4582,2462,4322,4848,3726,2927
Ast_004130,5183,2034,1747,3152,4185,4059,22710,4244,3061,4514,3778,9668,4732,2598,1429,3240,5100,2891
Ast_004131,4446,2537,2155,3227,3863,3715,19793,3809,2465,5499,3449,9881,4827,2591,1919,2981,4830,2850
Ast_004132,4255,1781,1592,4428,1275,3519,19000,1988,3945,2757,2096,13482,3095,4520,2222,3551,3185,3290
Ast_004133,2838,4360,1515,3270,4174,1957,13342,4053,3046,3665,2220,10014,4048,1085,4485,4612,5116,2718
Ast_004134,2359,3496,4840,4227,3197,3463,11425,3739,3362,3016,3943,12870,3237,5405,3190,2774,3334,2437
Ast_004135,4159,4847,2551,2523,4935,1789,18645,2240,4677,4935,1942,7785,3922,1965,1856,2140,3024,1794
Ast_004136,4182,5145,5000,1894,3334,3010,18744,4096,1358,1592,2165,5883,3014,5018,2867,4244,4757,2527
Ast_004137,4476,4721,2584,2362,4912,1337,19907,1944,4148,5620,1894,7277,3629,2292,1291,2480,2779,2049
Ast_004138,4742,4519,2352,2547,5297,1639,20961,2600,3584,5070,2537,7836,3234,2519,1491,2836,3031,2485
Ast_004139,4144,2847,2200,3034,4090,3689,18571,3851,3484,4444,4507,9296,4669,1000207.663,573,2256,5595,3998
Ast_004140,4255,1131,1361,4029,1863,3321,19018,2089,3383,2404,2775,12285,2836,4558,2198,3391,2781,3698
Ast_004141,1996,3615,3089,3417,4428,2435,9978,3475,5299,2782,4381,10444,4417,3384,1946,2414,1660,3728
Ast_004142,1958,4676,3410,3366,3911,2274,9842,3111,5062,2289,4595,10286,4231,3344,2238,2820,2104,3996
Ast_004143,2010,3407,3596,3512,4013,2019,10037,1853,4195,2683,4482,10739,4105,2964,1175,3133,1611,3502
Ast_004144,2874,4067,1206,2970,4060,2178,13495,4280,2587,4024,2091,9115,4503,2036,4601,4411,4719,2789
Ast_004145,4460,4503,2276,2666,4604,1506,19825,2407,3826,4639,2387,8191,4344,2167,1157,2550,3169,1218
Ast_004146,4983,1828,1716,2943,4407,3796,21948,4006,3124,5104,4189,9012,5103,2921,2352,3075,4816,3237
Ast_004147,2505,3794,5212,3684,2819,3272,12019,4000,4119,3026,4189,11241,2822,4896,2844,2838,3208,3204
Ast_004148,3225,1708,2073,4353,1943,3921,14871,2449,3956,2184,2947,13249,3002,4187,2558,2952,1626,3508
Ast_004149,3990,4543,5082,1450,4775,2554,17973,4161,2043,2646,3086,4548,2768,5277,3305,4120,4747,2862
Ast_004150,2391,3642,4530,3456,2762,3674,11567,3631,3725,1993,4558,10553,3199,5076,3461,3252,2904,3568
Ast_004151,4483,4786,5150,1739,4331,2841,19928,4509,1440,2534,2774,5409,3378,4441,2509,4267,3861,2914
Ast_004152,2733,4994,2207,3404,4076,2057,12917,4284,2761,4274,1805,10417,4715,2287,4089,5005,4690,2690
Ast_004153,2569,3836,1863,2659,4325,2307,12281,4542,2913,3506,2223,8178,4028,1982,4074,4736,4147,2851
Ast_004154,4130,1865,1512,5483,1500,3832,18509,1253,3949,2307,3034,16632,2269,5125,2588,3262,3114,3565
Ast_004155,3936,3947,4781,1556,4550,1938,17750,4779,1520,1962,3235,4863,2988,4485,2915,4138,4725,2247
Ast_004156,4061,1343,2358,4580,1632,3516,18245,1791,3864,2610,3027,13956,2134,4397,2841,3172,2911,3738
Ast_004157,4183,2218,2300,2917,4677,3681,18736,3741,2812,5055,3669,8976,4495,2613,2097,2825,5019,3440
Ast_004158,2676,4032,3806,3570,3950,2363,12707,2402,4562,2556,3258,10901,4094,3046,1808,2834,1396,4220
Ast_004159,2704,4332,1346,2836,4269,2622,12814,4126,3072,3699,2294,8709,3935,2354,3884,4503,3738,2970
Ast_004160,2161,4113,4421,3260,4186,1971,10639,2605,4769,3458,4531,9973,4598,2851,1645,2478,1888,4080
Ast_004161,2878,4139,1680,2964,3565,2433,13503,4576,2994,3293,1633,9080,4345,1871,4212,4374,4401,2670
Ast_004162,4747,,1945,3186,4409,3642,20983,4431,2858,4351,3438,9753,5230,2773,2507,1975,4658,3281
Ast_004163,2594,3742,4017,3835,3012,3782,12376,4048,3323,2782,4427,11711,3514,5109,3360,3254,3211,3034
Ast_004164,3270,4604,1100,2423,3972,2532,15084,4671,2981,4192,2126,7465,4753,2291,4178,1000289.285,4372,2490
Ast_004165,2472,3431,4304,4083,2679,3074,11862,3954,3575,2444,5132,12443,2982,5417,3523,3008,3311,3266
Ast_004166,1172,4327,4027,3131,4122,2218,6687,2035,4814,3474,3440,9585,4257,2978,1678,3095,1405,4323
Ast_004167,1576,4438,3595,3459,3944,2296,8300,2359,4999,2915,4148,10594,4596,2811,1361,3227,2417,4443
Ast_004168,2600,4507,1645,3209,4210,2675,12400,4717,2804,4335,2476,9818,3801,2649,4285,4907,4837,2130
Ast_004169,2820,4493,1675,2606,3445,2140,13287,4712,2745,4220,1712,8018,4160,2258,3931,4302,4877,3432
Ast_004170,2245,3902,4440,4465,3598,3352,10977,4120,3206,2854,4747,13605,2544,5082,3666,2927,3529,3019
Ast_004171,4247,1738,2248,2827,4581,3686,18984,4148,2764,4725,3815,8684,4510,2181,2690,2851,4386,3130
Ast_004172,2395,4070,3510,3599,4598,2493,11577,2439,5032,3458,3162,11022,4286,3105,2014,2986,1631,3991
Ast_004173,2373,3549,4367,3415,2962,3207,11492,3744,3818,3313,4149,10438,2811,5071,3193,3486,3517,3715
Ast_004174,2934,4665,1586,2627,3956,2432,13755,4520,3457,3548,2023,8071,4295,1979,4209,4346,4317,2865
Ast_004175,4189,1836,1523,4506,1647,3587,18750,1682,3941,2504,2593,13738,3294,3477,2392,2885,3591,3593
Ast_004176,4938,4920,2889,2212,4943,1910,21745,2257,4844,4834,1996,6839,4338,2268,1784,2465,3274,1715
Ast_004177,3881,2252,2120,3748,1755,3722,17522,1507,4164,2050,2641,11453,2575,4503,2517,3156,1894,3517
Ast_004178,1870,4114,3655,3758,4247,2417,9486,2235,4980,3087,3962,11472,4106,3457,1909,2647,2573,3532
Ast_004179,4200,4598,2544,2033,4800,1778,18797,1498,4698,4463,2288,6289,4071,2487,1623,2282,2843,1534
Ast_004180,4583,4461,5368,2255,3584,1859,20339,4753,1989,2785,3101,6972,2757,4397,2494,4268,4527,2282
Ast_004181,4421,5085,2281,2859,5239,2101,19697,2295,4512,4081,2243,8797,4433,2467,1087,2248,2530,1142
Ast_004182,1752,3615,3654,3586,2934,3570,8994,3615,4232,2628,4478,10958,2477,4524,3570,2877,3026,2944
Ast_004183,2046,4564,3783,3337,3706,2403,10184,2874,4793,3075,3544,10225,4249,2726,1403,2575,1721,4248
Ast_004184,5002,4660,2781,2484,5033,814,22002,1711,4428,4875,2472,7655,4305,2032,1644,2392,3130,1723
Ast_004185,4677,4770,2797,2123,4887,1599,20709,2002,5018,4216,1930,6570,4136,2338,1348,2767,2634,1765
Ast_004186,4082,5077,4767,2066,3445,2344,18337,4528,1689,1649,2904,6416,2879,4228,3048,3819,3942,2706
Ast_004187,3427,1598,1787,3915,1553,3495,15722,1479,4240,2647,2657,11957,1894,4767,2466,3147,2483,3961
Ast_004188,4213,4641,5028,1945,4455,2864,18871,4907,1804,2633,2840,6037,3068,4805,2616,4156,4452,2770
Ast_004189,3587,5432,4997,1521,3657,2016,16358,4984,946,2313,2739,4752,3176,4782,2806,4241,4684,2996
Ast_004190,3165,4697,1881,3023,3109,2593,14665,4337,3286,4264,2268,9281,4742,2052,4115,4870,4926,3414
Ast_004191,4624,4728,2642,2610,4832,1704,20502,1857,4069,5401,2242,8021,3898,2322,2155,2402,2998,2010
Ast_004192,4400,4759,2261,2350,4740,1235,19592,1721,4393,5343,2353,7263,4159,2633,1231,2582,3174,1208
Ast_004193,2062,3867,3656,4268,2556,3567,10252,3517,4388,2637,4605,13004,2954,4552,3245,2987,2895,2631
Ast_004194,4053,1057,1760,5095,1870,3585,18207,1862,3850,2851,2368,15474,2525,4235,2240,3504,2310,3591
Ast_004195,4130,2219,1796,3104,4282,3365,18520,3761,2930,5850,3884,9509,4220,2668,2630,2583,4573,3675
Ast_004196,2043,4187,3095,3603,3932,2423,10165,2535,5003,2612,3950,11007,4071,2720,1135,4053,1952,3680
Ast_004197,4761,1969,2298,3642,4184,4318,21047,3835,2559,5644,4304,11131,4691,2360,1663,3394,4484,3491
Ast_004198,4690,4738,2856,2146,4462,1577,20764,1496,4444,5013,2201,6631,3791,2820,1969,2598,2594,2058
Ast_004199,3732,1308,1902,3162,2001,3741,16939,1198,3713,2617,3106,9688,2731,4353,2015,3040,2611,3772
Ast_004200,1702,3900,3681,2820,3944,1682,8804,3074,4806,3043,4355,8669,4666,3197,1945,2702,2225,4232
Ast_004201,3936,1353,1619,4390,1713,3423,17722,1838,3986,2691,3080,13370,3059,4431,2498,3378,1744,4125
Ast_004202,3208,4784,1486,2556,3605,2400,14831,4163,3117,4165,2029,7904,4011,2425,3991,4984,4396,2950
Ast_004203,3937,4531,4986,1444,4472,1729,17761,4618,1422,1874,2649,4549,2996,4387,3205,4078,4274,2593
Ast_004204,2291,3961,3455,3446,4264,2667,11169,1965,4574,2426,3633,10529,4256,3000,2307,3303,1435,4032
Ast_004205,4151,2241,2071,2952,4309,3176,18594,4232,3291,4564,3567,9051,5192,2469,2363,3030,4987,3067
Ast_004206,3583,1520,1896,4668,1808,3802,16343,1312,3612,2911,2941,14212,3078,4308,2062,2831,3050,3788
Ast_004207,3708,1533,1835,4728,1412,3751,16834,1293,4018,2367,2957,14398,3056,4080,2213,3188,2431,2839
Ast_004208,4519,4743,2750,2895,4949,2144,20084,1948,3964,5139,2495,8885,4118,2153,1436,2365,2938,1604
Ast_004209,3132,4196,4115,3679,3235,3581,14534,3486,4010,2855,4416,11233,2855,4731,3165,3368,3767,2860
Ast_004210,4163,1947,2192,3036,4194,3863,18650,3707,2838,5498,4198,9308,5082,2701,1315,2391,4754,2964
Ast_004211,4751,2396,2040,2920,5018,4326,20990,3963,2696,5349,3538,8973,4347,2738,1568,2979,4544,3605
Ast_004212,1666,3775,3811,3034,4034,2055,8663,2082,4872,2588,4230,9302,4502,3043,1645,3506,1845,4280
Ast_004213,3026,4267,1622,2961,3530,2307,14133,4310,2675,4609,2437,9089,4190,2739,4359,4742,5225,2836
Ast_004214,3960,1273,1987,4740,1617,3875,17854,2521,3948,2443,3565,14418,2299,4574,1815,3583,2774,3738
Ast_004215,3753,4870,4707,1583,3872,1706,17020,4417,881,1711,2533,4947,2059,5369,2946,3932,4300,2925
Ast_004216,4015,4335,5211,1472,4527,2329,18049,4876,1620,1236,3085,4628,2556,4761,2592,3843,4377,2933
Ast_004217,3987,1039,1618,3849,1816,3718,17965,1824,3817,3274,3069,11734,2927,4971,2326,3497,2736,4230
Ast_004218,3176,3646,1325,2735,3321,2614,14706,4847,3122,4105,2022,8410,4146,1914,3996,4252,5211,3335
Ast_004219,2134,3587,4199,4181,2782,3557,10543,3707,3899,2663,4442,12748,2871,4665,3040,2593,3143,3121
Ast_004220,4307,5138,4655,2079,4380,2510,19227,4851,1312,1277,2792,6426,2933,5172,3603,4486,4466,2466
Ast_004221,3833,4640,4927,1660,4717,1752,17326,4241,1290,2653,2877,5175,2431,5002,2634,4563,3284,2506
Ast_004222,4391,1968,2206,3024,4384,3652,19544,4018,3069,5495,4712,9263,4848,2253,1299,2276,4875,2643
Ast_004223,4793,4682,2800,1583,4925,1822,21176,2302,4419,4466,2147,4941,3802,2321,2459,2389,3343,1596
Ast_004224,4772,2068,2082,2751,3969,4341,21087,3641,2405,5016,4609,8461,4840,2983,2291,2888,5331,3723
Ast_004225,2919,3829,1499,3034,3923,2632,13668,4664,2903,4303,2104,9284,4057,1949,4350,4273,4966,2542
Ast_004226,4631,2360,2088,2909,4575,3590,20521,4170,2983,4864,3558,8920,5092,2530,2161,2509,5431,3525
Ast_004227,4474,1890,1489,3132,4176,3578,19891,4227,2727,5426,4217,9597,5478,2636,1771,2912,4807,2845
Ast_004228,4521,2645,2045,3622,4061,4156,20085,3399,2564,5162,3713,11064,5287,2875,1969,2644,4274,3066
Ast_004229,4323,4586,2297,2828,4803,1594,19284,2591,4396,5954,2064,8676,4924,1602,1191,2360,3487,1647
Ast_004230,2514,3664,4896,3770,2473,3268,12049,3707,3188,2307,4454,11503,2797,5746,3467,3051,3532,2754
Ast_004231,2926,4253,1179,2713,3722,2742,13692,4637,3247,4404,2352,8355,4735,2270,4069,5338,4204,2897
Ast_004232,2153,4246,4356,3413,4948,2589,10600,2767,5335,2620,4472,10446,4409,2468,2294,2480,2066,3684
Ast_004233,4879,4942,2511,1794,4309,1505,21532,1809,4305,5513,2188,5579,4116,2044,1717,2342,2773,1946
Ast_004234,2102,4139,3475,3348,4453,1736,10410,2597,5427,2619,3300,10246,4063,2867,2222,3197,2326,3991
Ast_004235,4335,4780,4705,1747,3554,1657,19338,4291,1015,1999,3049,5437,3281,4951,2992,3996,4689,2635
Ast_004236,4563,4584,2246,2132,4420,1779,20240,1908,4353,5326,1981,6582,3732,2296,1812,2462,2521,2298
Ast_004237,4066,4061,4478,1455,3285,2328,18277,4364,1659,1500,3589,4565,3170,5140,3164,4088,4589,2347
Ast_004238,2954,4693,1899,3255,4000,2655,13822,5005,2946,3932,2193,9968,4469,2016,4057,4391,4441,3236
Ast_004239,2260,3844,4491,3849,2845,3001,11065,3748,3433,2595,4734,11736,3010,4740,3139,2637,3083,2976
Ast_004240,4540,4661,2445,1788,5111,1462,20142,2159,4170,4780,2144,5554,4050,2080,1930,2087,2439,1400
Ast_004241,1878,3534,4039,3674,4224,1803,9514,2265,5022,3022,4638,11217,4219,3517,1465,2706,828,3564
Ast_004242,4033,4571,4943,1810,4538,1487,18127,4712,1117,2161,2517,5623,2639,4769,2816,4258,4205,2992
Ast_004243,4201,5041,4768,1962,3692,1487,18803,4594,1746,2507,2795,6090,2374,4868,2764,4346,4445,2735
Ast_004244,4393,4696,4541,2090,4522,2530,19590,4312,1457,1680,2383,6468,3116,4990,2488,4442,4453,2737
Ast_004245,3968,4031,4969,2360,4330,1843,17872,4476,1410,1300,3572,7273,2858,4160,2999,4449,4465,2224
Ast_004246,3892,1488,1942,4542,1796,3798,17561,1644,3885,2583,3300,13839,2772,4644,2257,2856,2738,3635
Ast_004247,4389,4335,4790,1685,4940,2380,19554,4562,1667,2589,2612,5254,2626,5007,2446,4193,4129,2511
Ast_004248,3041,4611,1603,2611,4511,2339,14167,4968,3400,4180,2154,8033,4305,1944,4359,3776,4806,2877
Ast_004249,4433,5247,2566,2580,4817,1894,19728,2481,4528,4330,2137,7937,3845,1913,1371,2526,3436,1905
Ast_004250,4431,4762,2726,2932,5119,1727,19721,1717,4531,4823,2206,9005,4050,1588,2033,1967,3152,1530
Ast_004251,3045,4211,1617,3311,4523,2401,14196,4237,3593,4241,2129,10124,4227,1998,3891,5011,4210,3301
Ast_004252,4103,2456,1814,2893,,3411,18414,3369,2981,5280,4787,8885,4760,2651,1356,2745,4609,2779
Ast_004253,4879,2476,2228,3322,4395,3494,21518,3957,3220,5455,3682,10170,4317,3045,1496,2904,4071,3202
Ast_004254,4206,4661,5032,1935,4398,2600,18813,4449,1765,2426,3321,5986,2414,4936,3432,3751,4189,3088
Ast_004255,4843,4635,2827,2272,4803,1257,21376,2058,4004,5286,2535,7006,4284,2463,2133,2385,3703,911
Ast_004256,3192,4522,1794,2963,3782,2594,14762,5295,2804,4191,2425,9092,3818,1403,4107,4882,5088,2686
Ast_004257,2225,4099,3864,3395,4302,2610,10901,2245,5001,3931,3119,10388,4289,3762,1482,2895,1592,4237
Ast_004258,4922,2419,2017,2875,4603,3759,21668,4311,3448,5914,3993,8828,5305,2648,2182,3072,5152,3367
Ast_004259,4047,4843,4725,1534,5440,1934,18175,4478,1322,1811,3043,4816,3255,4984,2548,4188,4768,3060
Ast_004260,3026,4217,1910,2491,4184,2949,14113,4980,2788,4069,2009,7678,4150,1958,4033,3644,4218,2421
Ast_004261,3976,4678,5287,2086,3739,2228,17908,4613,1421,2032,2456,6449,2636,4509,2412,3905,4155,2797
Ast_004262,4466,4449,2774,3050,4811,1169,19873,2046,4521,4665,2384,9369,3957,2509,1232,2466,3806,1465
Ast_004263,4436,4711,2416,1581,4612,1634,19740,1914,4612,4073,2477,4950,4514,2576,1500,2694,3289,1560
Ast_004264,4546,2322,1760,3259,4042,4117,20168,3932,2449,4793,4516,9981,4030,2867,1440,3031,5689,3818
Ast_004265,2240,4268,3769,3512,3772,2273,10973,2367,5015,3429,4853,10733,4116,2814,2287,2923,2333,4001
Ast_004266,4496,2317,1855,3042,4214,4052,19985,4092,2801,5311,4104,9329,4926,2906,2477,2600,4799,3238
Ast_004267,4559,2491,1711,3288,4018,3438,20241,4458,3125,5612,3858,10045,4526,2645,2391,2491,5340,3187
Ast_004268,4099,1292,1746,5061,2223,4062,18407,2192,4272,2653,2149,15390,3266,4809,2651,2963,2918,3968
Ast_004269,1579,3831,4333,4173,2469,3031,8323,3928,3426,2532,3911,12725,3029,4667,3187,3107,3633,3242
Ast_004270,4378,4546,2852,2130,5170,1754,19514,1536,4208,4905,1839,6576,4429,2530,1685,2329,3301,1566
Ast_004271,4322,4089,5059,1565,4166,2421,19288,4671,1530,2127,3557,4881,2610,5020,2843,4075,3901,2694
Ast_004272,2156,3819,4346,3612,2780,3289,10620,3786,3822,2066,4610,11042,2169,5157,3037,3233,3983,3369
Ast_004273,4468,4505,2627,2432,4811,1366,19887,2423,4247,4175,2344,7488,4359,2432,1769,2492,2817,1546
Ast_004274,3714,1284,1898,4679,1854,3816,16859,1539,4070,2499,2577,14230,3352,4318,2046,3200,3044,4113
Ast_004275,3760,4459,4950,1563,4328,2926,17038,4473,1775,2921,2291,4884,3015,4758,2070,4059,4285,2535
Ast_004276,3673,1425,1200,4641,1566,3788,16681,1962,4012,2904,3511,14130,1746,4672,2161,2911,1563,3819
Ast_004277,4944,4746,2610,1629,4985,1256,21779,1768,4499,4390,2148,5087,4074,2507,1607,2151,3155,1875
Ast_004278,4829,2012,1794,3137,,3527,21312,4677,2505,5249,3578,9629,5261,2607,1386,2544,5019,3018
Ast_004279,3216,1673,2082,4479,1975,4166,14854,1789,3732,2461,2880,13645,2741,5189,2268,2769,2354,3852
Ast_004280,4907,1889,1925,2887,4586,4026,21636,3538,3279,4304,3558,8851,4149,2909,1751,2837,5212,2846
Ast_004281,2409,4190,4242,3375,3073,3553,11648,4312,3542,2524,4702,10332,3154,5254,3320,3110,3301,2846
Ast_004282,1925,4388,3473,4619,3835,2552,9686,2094,5184,2911,3635,14048,4121,2738,1764,2644,1852,3996
Ast_004283,4766,2472,1788,3353,3915,4224,21063,3725,2626,4934,3953,10254,4531,2366,1602,2744,4490,2927
Ast_004284,5276,4963,2897,2046,5184,1361,23091,1809,3796,4577,2336,6314,4181,2304,1279,2587,2360,1465
Ast_004285,2201,3445,4655,3504,2714,3539,10825,3853,3908,2680,4080,10717,2744,5434,3569,2878,3576,2805
Ast_004286,4514,2334,1750,4270,1884,4118,20054,1356,4081,2805,2747,13015,3403,4606,2347,2892,2671,3549
Ast_004287,1461,3433,4236,3855,3092,3136,7849,3828,3873,2862,4397,11756,2897,5091,3488,3077,3169,3113
Ast_004288,4022,1214,1861,4444,2121,3646,18086,1486,3601,2765,3329,13526,2520,4802,2149,3169,1967,3352
Ast_004289,4188,2620,1869,3085,4306,3781,18772,4074,2672,5076,3973,9471,5199,2534,1525,2690,5268,3346
Ast_004290,4043,2515,2392,3276,4307,1000244.683,18160,4237,2799,4872,3321,10038,4583,2848,1916,2776,5149,3717
Ast_004291,4266,2069,2341,3824,1642,3905,19072,1980,3960,2486,3009,11659,2131,5615,2690,3457,2873,4040
Ast_004292,3836,4548,2700,1931,4906,1524,17348,2827,4360,4462,1880,6003,5068,2457,1127,2274,2965,1074
